"country","lineage","peak_share","peak_share_logit","peak_share_cat"
"South Korea","EG.1",0.0621147263203014,-2.7146445323762,"0.10–0.20"
"South Korea","EG.1.6",0.0602565252718555,-2.7469960690212,"0.10–0.20"
"South Korea","EG.5.1",0.199111257285713,-1.39185828910226,"0.10–0.20"
"South Korea","EG.5.1.1",0.228547006378234,-1.21653383502574,">0.20"
"South Korea","FL.10",0.0702234943676397,-2.5832613081009,"0.10–0.20"
"South Korea","HF.1",0.0638692519707623,-2.68491709902896,"0.10–0.20"
"South Korea","HG (XBB.2.3.8)",0.0709326297871317,-2.57245070491536,"0.10–0.20"
"South Korea","HK.3",0.606179990119639,0.431282978162767,">0.20"
"South Korea","JN.1",0.545838826469068,0.183871599732402,">0.20"
"South Korea","Q (B.1.1.7)",0.152608556977137,-1.71428654838827,"0.10–0.20"
"South Korea","XBB",0.0175108799399921,-4.0272668713478,"<0.10"
"South Korea","XBB.1.16",0.13214702627601,-1.88210717704621,"0.10–0.20"
"South Korea","XBB.1.5",0.205452430003631,-1.35255833534205,">0.20"
"South Korea","XBB.1.9",0.062300925792112,-2.71145279521462,"0.10–0.20"
"Spain","A.5",0.125823085644514,-1.93840593622455,"0.10–0.20"
"Spain","AY (B.1.617.2)",0.0715363144696728,-2.56332605368311,"0.10–0.20"
"Spain","AY.122",0.0735103632273387,-2.53397646774218,"0.10–0.20"
"Spain","AY.124",0.0383180179795001,-3.2227635871,"<0.10"
"Spain","AY.125",0.0361169174218175,-3.28420862141169,"<0.10"
"Spain","AY.127",0.03571218274474,-3.29589793174022,"<0.10"
"Spain","AY.33",0.0712224682012436,-2.56806090625918,"0.10–0.20"
"Spain","AY.4",0.223039182736964,-1.24804245749716,">0.20"
"Spain","AY.42",0.177138014743989,-1.53585931642956,"0.10–0.20"
"Spain","AY.43",0.466691624273174,-0.133431116862041,">0.20"
"Spain","AY.5",0.0548823429162206,-2.84611775046575,"0.10–0.20"
"Spain","AY.53",0.118836965912926,-2.00349014512168,"0.10–0.20"
"Spain","AY.9.2",0.0886360918588764,-2.33040314559884,"0.10–0.20"
"Spain","AY.98.1",0.03915812200624,-3.20020199683131,"<0.10"
"Spain","B.1",0.0576675269005336,-2.79366393307996,"0.10–0.20"
"Spain","B.1.1",0.487895520780523,-0.0484273790275008,">0.20"
"Spain","B.1.160",0.0335534077596285,-3.36048760736093,"<0.10"
"Spain","B.1.182",0.0857896975495779,-2.36616171109123,"0.10–0.20"
"Spain","B.1.223",0.073469387755102,-2.53457825958524,"0.10–0.20"
"Spain","B.1.258",0.069348451256346,-2.59674111666464,"0.10–0.20"
"Spain","B.1.351.5",0.0962719281918093,-2.23935173703013,"0.10–0.20"
"Spain","B.1.356",0.0453586761801528,-3.04673421852926,"<0.10"
"Spain","B.1.542",0.0654013832253549,-2.65957374177239,"0.10–0.20"
"Spain","B.1.575.1",0.0229925603185981,-3.74932356764163,"<0.10"
"Spain","B.1.600",0.307256235827664,-0.812978138291894,">0.20"
"Spain","BA.1 (BA.1)",0.104884170178616,-2.14409652860238,"0.10–0.20"
"Spain","BA.1.1 (BA.1.1)",0.240709519320193,-1.14879352668069,">0.20"
"Spain","BA.1.17 (BA.1.17)",0.493711486037688,-0.0251553822783355,">0.20"
"Spain","BA.1.18 (BA.1.18)",0.0237409898821818,-3.71652484530679,"<0.10"
"Spain","BA.2 (BA.2)",0.679318758975909,0.750642859828762,">0.20"
"Spain","BA.2.3 (BA.2.3)",0.0912390473716827,-2.29859912473081,"0.10–0.20"
"Spain","BA.2.56 (BA.2.56)",0.0345735591054461,-3.32948070916976,"<0.10"
"Spain","BA.2.9 (BA.2.9)",0.205828070462081,-1.35025876284671,">0.20"
"Spain","BA.4 (BA.4)",0.0648309452978841,-2.66894427985272,"0.10–0.20"
"Spain","BA.4.1 (BA.4.1)",0.0205606089720495,-3.8636032985987,"<0.10"
"Spain","BA.5 (BA.5)",0.0461824501986178,-3.02787254548088,"<0.10"
"Spain","BA.5.1 (BA.5.1)",0.422717352626118,-0.311628244766193,">0.20"
"Spain","BA.5.1.3 (BA.5.1.3)",0.0261587259544755,-3.61706550401338,"<0.10"
"Spain","BA.5.1.30 (BA.5.1.30)",0.0313102604664595,-3.43199852012229,"<0.10"
"Spain","BA.5.2 (BA.5.2)",0.204380096404537,-1.35914008587864,">0.20"
"Spain","BC (BA.1.1.1)",0.178745669500773,-1.52486888813179,"0.10–0.20"
"Spain","BC4 (BA.1.1.14)",0.0513201479729877,-2.91698796563605,"0.10–0.20"
"Spain","BD (BA.1.17.2)",0.0290231243267196,-3.51020975023112,"<0.10"
"Spain","BE.1",0.0287391195844331,-3.52033585772992,"<0.10"
"Spain","BE.1.1",0.0597038453087325,-2.75679845497002,"0.10–0.20"
"Spain","BF (BA.5.2.1)",0.157715984582943,-1.67532141830166,"0.10–0.20"
"Spain","BF.1",0.0399514881892006,-3.17931789350877,"<0.10"
"Spain","BG (BA.2.12.1)",0.0342706050029294,-3.33859567582545,"<0.10"
"Spain","BQ.1",0.107369045207788,-2.11790131008407,"0.10–0.20"
"Spain","BQ.1.1",0.5496215356251,0.19914166308065,">0.20"
"Spain","BQ.1.1.15",0.0704992966494978,-2.57904483069331,"0.10–0.20"
"Spain","C (B.1.1.1)",0.162981859410431,-1.63620684094657,"0.10–0.20"
"Spain","DE (BA.5.1.23)",0.0959030570882997,-2.24359873311959,"0.10–0.20"
"Spain","DH (BA.5.1.22)",0.0408818798208555,-3.1553273087398,"<0.10"
"Spain","DV.7.1",0.117794334825178,-2.0134850307008,"0.10–0.20"
"Spain","EF.1",0.146420546316215,-1.76295569413552,"0.10–0.20"
"Spain","EG (XBB.1.9.2)",0.0502686668923955,-2.93879717893883,"0.10–0.20"
"Spain","EG.1",0.0751315364522719,-2.51041112907623,"0.10–0.20"
"Spain","EG.5.1",0.138525517129128,-1.8275908882538,"0.10–0.20"
"Spain","EG.5.1.1",0.0970331559107953,-2.23063310162189,"0.10–0.20"
"Spain","EG.5.1.3",0.126105342924294,-1.93584222612267,"0.10–0.20"
"Spain","FL (XBB.1.9.1)",0.0581753784080082,-2.7843568667723,"0.10–0.20"
"Spain","FL.1",0.0336642168499996,-3.35707591672381,"<0.10"
"Spain","FU1 (XBB.1.16.11)",0.0726632918409697,-2.54648039260168,"0.10–0.20"
"Spain","HK.3",0.10291757029643,-2.16521937326874,"0.10–0.20"
"Spain","JD.1.1",0.135365159828416,-1.85433125327963,"0.10–0.20"
"Spain","JG.3",0.140665647839866,-1.8097722979346,"0.10–0.20"
"Spain","JK7 (XBB.1.5.37)",0.0593871523673982,-2.76245371553005,"0.10–0.20"
"Spain","JN.1",0.883352624406813,2.02456896894001,">0.20"
"Spain","P.1",0.069599794223645,-2.59285321159502,"0.10–0.20"
"Spain","Q (B.1.1.7)",0.874110789331632,1.93780488912309,">0.20"
"Spain","QB.1.157 (B.1.157)",0.0282738095238095,-3.53713815010999,"<0.10"
"Spain","QB.1.177 (B.1.177)",0.929458099862336,2.57839486652943,">0.20"
"Spain","QB.1.177.32 (B.1.177.32)",0.0773147487433202,-2.47940343398166,"0.10–0.20"
"Spain","XBB",0.0125607951971716,-4.3645344592108,"<0.10"
"Spain","XBB.1.16",0.132180989341561,-1.8818110650326,"0.10–0.20"
"Spain","XBB.1.5",0.536068655696178,0.144525665437592,">0.20"
"Spain","XBB.2.3",0.100640518384709,-2.19012787904039,"0.10–0.20"
"Sweden","A.15",0.0178571428571429,-4.00733318523247,"<0.10"
"Sweden","AY (B.1.617.2)",0.091378248747491,-2.29692142089772,"0.10–0.20"
"Sweden","AY.122",0.259855284791368,-1.04672084906972,">0.20"
"Sweden","AY.126",0.0917741006353118,-2.29216300584014,"0.10–0.20"
"Sweden","AY.127",0.0764090544090659,-2.49216807168638,"0.10–0.20"
"Sweden","AY.33",0.0594810938360874,-2.76077323938253,"0.10–0.20"
"Sweden","AY.4",0.21813322986629,-1.27657833306661,">0.20"
"Sweden","AY.43",0.210322934280671,-1.3229799524883,">0.20"
"Sweden","AY.46.6",0.0592179684348917,-2.76548646116378,"0.10–0.20"
"Sweden","AY.5",0.0410323556426122,-3.15149641788053,"<0.10"
"Sweden","AY.75",0.216563596404896,-1.28580563673619,">0.20"
"Sweden","AY.9.2",0.164676358865106,-1.62383715763681,"0.10–0.20"
"Sweden","B.1",0.28358843537415,-0.926730796870838,">0.20"
"Sweden","B.1.1",0.734126984126984,1.01566320568736,">0.20"
"Sweden","B.1.1.261",0.189285714285714,-1.45465810392928,"0.10–0.20"
"Sweden","B.1.1.438",0.0327380952380952,-3.38592990953137,"<0.10"
"Sweden","B.1.1.458",0.110064935064935,-2.09007798892234,"0.10–0.20"
"Sweden","B.1.1.90",0.0321428571428571,-3.40489424354348,"<0.10"
"Sweden","B.1.160",0.32807153164296,-0.716920220075578,">0.20"
"Sweden","B.1.221",0.0819564422199449,-2.41605692436512,"0.10–0.20"
"Sweden","B.1.258",0.233612652415973,-1.18802330539995,">0.20"
"Sweden","B.1.258.17",0.0205267272017157,-3.86528714751888,"<0.10"
"Sweden","B.1.342",0.0935374149659864,-2.27118823893337,"0.10–0.20"
"Sweden","B.1.351",0.0533181996769259,-2.87668529837442,"0.10–0.20"
"Sweden","B.1.555",0.105357142857143,-2.13906865717915,"0.10–0.20"
"Sweden","BA.1 (BA.1)",0.250932971842687,-1.09364261069227,">0.20"
"Sweden","BA.1.1 (BA.1.1)",0.235087973720008,-1.17980102854122,">0.20"
"Sweden","BA.1.13 (BA.1.13)",0.0434399027756101,-3.09196517975828,"<0.10"
"Sweden","BA.1.15 (BA.1.15)",0.0840903360425591,-2.38802608961524,"0.10–0.20"
"Sweden","BA.1.17 (BA.1.17)",0.0458985447078671,-3.0343366022073,"<0.10"
"Sweden","BA.1.18 (BA.1.18)",0.0713242779536443,-2.56652284285084,"0.10–0.20"
"Sweden","BA.2 (BA.2)",0.688397176011617,0.792636585260323,">0.20"
"Sweden","BA.2.65 (BA.2.65)",0.0407158310097888,-3.15957036389987,"<0.10"
"Sweden","BA.2.9 (BA.2.9)",0.305902746291184,-0.81934485685767,">0.20"
"Sweden","BA.4 (BA.4)",0.0563988007866327,-2.81725572279477,"0.10–0.20"
"Sweden","BA.4.1 (BA.4.1)",0.0540974470514777,-2.86135255887553,"0.10–0.20"
"Sweden","BA.5 (BA.5)",0.0571431308286163,-2.8033553011444,"0.10–0.20"
"Sweden","BA.5.1 (BA.5.1)",0.304187935940695,-0.827433880244206,">0.20"
"Sweden","BA.5.1.24 (BA.5.1.24)",0.0366006461809921,-3.27040212799636,"<0.10"
"Sweden","BA.5.1.30 (BA.5.1.30)",0.0428208055365638,-3.10696652482628,"<0.10"
"Sweden","BA.5.1.5 (BA.5.1.5)",0.0336380561873563,-3.35788039641472,"<0.10"
"Sweden","BA.5.2 (BA.5.2)",0.246496600404045,-1.11738532787287,">0.20"
"Sweden","BC (BA.1.1.1)",0.0249420743631353,-3.66594076920622,"<0.10"
"Sweden","BD (BA.1.17.2)",0.0730849174102731,-2.54023993953777,"0.10–0.20"
"Sweden","BE.1",0.0365344098735004,-3.27228222105161,"<0.10"
"Sweden","BE.1.1",0.076911262612714,-2.48507304637258,"0.10–0.20"
"Sweden","BF (BA.5.2.1)",0.155724975007748,-1.69038682986047,"0.10–0.20"
"Sweden","BF.26",0.0303282788750083,-3.46487700891644,"<0.10"
"Sweden","BF.5",0.0401891550056426,-3.17313904533359,"<0.10"
"Sweden","BF.7",0.166262801007852,-1.61234856846411,"0.10–0.20"
"Sweden","BG (BA.2.12.1)",0.109381327154663,-2.09707616798228,"0.10–0.20"
"Sweden","BN.1",0.0263884890483236,-3.60808447051376,"<0.10"
"Sweden","BQ.1",0.166848841833281,-1.60812682428108,"0.10–0.20"
"Sweden","BQ.1.1",0.362342454035823,-0.56521160715669,">0.20"
"Sweden","BQ.1.1.10",0.0541783118084201,-2.859773383774,"0.10–0.20"
"Sweden","BV (BA.5.2.20)",0.0310907587474779,-3.43926031658098,"<0.10"
"Sweden","BZ (BA.5.2.3)",0.0260832566816494,-3.62003221882459,"<0.10"
"Sweden","CH.1",0.0932800741094344,-2.27422709360225,"0.10–0.20"
"Sweden","CH.1.1.1",0.181597792512335,-1.50555960163074,"0.10–0.20"
"Sweden","DE (BA.5.1.23)",0.0396981065819864,-3.18594421392943,"<0.10"
"Sweden","DH (BA.5.1.22)",0.0212729733767334,-3.82881536338525,"<0.10"
"Sweden","EG.1",0.146939021377275,-1.75881335203067,"0.10–0.20"
"Sweden","EG.5.1",0.180202801382808,-1.51497409989252,"0.10–0.20"
"Sweden","EG.5.1.1",0.189510300768425,-1.45319525127989,"0.10–0.20"
"Sweden","EG.5.1.3",0.135153813683332,-1.85613818135607,"0.10–0.20"
"Sweden","G2 (B.1.258.22)",0.165963520071141,-1.61450913672554,"0.10–0.20"
"Sweden","HK.3",0.131666917496864,-1.88629999538469,"0.10–0.20"
"Sweden","HV.1",0.0962172607966154,-2.23998023103106,"0.10–0.20"
"Sweden","JG.3",0.0936912585924499,-2.26937512871667,"0.10–0.20"
"Sweden","JN.1",0.641236332589716,0.580734218898548,">0.20"
"Sweden","JN.1.4",0.277125850340136,-0.958763403779797,">0.20"
"Sweden","JN.2",0.184162946592184,-1.48839370055198,"0.10–0.20"
"Sweden","Q (B.1.1.7)",0.964018783684821,3.28811374630646,">0.20"
"Sweden","QB.1.177.21 (B.1.177.21)",0.05593820861678,-2.82594395701273,"0.10–0.20"
"Sweden","QB.1.177.35 (B.1.177.35)",0.0439387847219254,-3.08002453481631,"<0.10"
"Sweden","QB.1.177.82 (B.1.177.82)",0.148906710061753,-1.74320174357381,"0.10–0.20"
"Sweden","QB.1.177.86 (B.1.177.86)",0.059393760546056,-2.76233542343258,"0.10–0.20"
"Sweden","XBB",0.00855573617048039,-4.75256077726039,"<0.10"
"Sweden","XBB.1",0.0634591254156471,-2.69179716264739,"0.10–0.20"
"Sweden","XBB.1.16",0.186300929462694,-1.47422733877544,"0.10–0.20"
"Sweden","XBB.1.4.1",0.0589524079672874,-2.77026324055358,"0.10–0.20"
"Sweden","XBB.1.5",0.513629458006497,0.0545313411804157,">0.20"
"Sweden","XBB.1.9",0.120485811835071,-1.9878376942371,"0.10–0.20"
"Sweden","XBF",0.0657747149983455,-2.65348211970371,"0.10–0.20"
"United Kingdom","A",0.0573518596426532,-2.79948781581785,"0.10–0.20"
"United Kingdom","AD.2",0.141368636236445,-1.80396876401687,"0.10–0.20"
"United Kingdom","AY (B.1.617.2)",0.0571000620066732,-2.80415496411736,"0.10–0.20"
"United Kingdom","AY.120",0.0346426238034024,-3.3274135450807,"<0.10"
"United Kingdom","AY.4",0.7586648521682,1.14537349255192,">0.20"
"United Kingdom","AY.4.2",0.148795316089896,-1.74408097727311,"0.10–0.20"
"United Kingdom","AY.4.2.1",0.037780027689669,-3.2374624909801,"<0.10"
"United Kingdom","AY.4.2.2",0.0651205639709036,-2.66417719340745,"0.10–0.20"
"United Kingdom","AY.43",0.0548534768367876,-2.84667439363772,"0.10–0.20"
"United Kingdom","AY.46",0.0180822642623996,-3.9945759498092,"<0.10"
"United Kingdom","AY.5",0.0562791414980714,-2.81950644366907,"0.10–0.20"
"United Kingdom","AY.6",0.041679408424019,-3.13517516466546,"<0.10"
"United Kingdom","AY.9",0.0620864770034245,-2.71512954818243,"0.10–0.20"
"United Kingdom","AY.98",0.0474910888543048,-2.99855737211696,"<0.10"
"United Kingdom","B.1",0.144446066040256,-1.7788429426491,"0.10–0.20"
"United Kingdom","B.1.1",0.412954286392298,-0.351765793336625,">0.20"
"United Kingdom","B.1.1.301",0.05742095403698,-2.79821049458221,"0.10–0.20"
"United Kingdom","B.1.1.369",0.122151519363241,-1.97221176930577,"0.10–0.20"
"United Kingdom","B.1.1.37",0.0797711902477653,-2.44545993056659,"0.10–0.20"
"United Kingdom","B.1.1.372",0.0445244292586923,-3.06617118571617,"<0.10"
"United Kingdom","B.1.1.83",0.0229078030603969,-3.75310341746473,"<0.10"
"United Kingdom","B.1.13",0.0202288469064931,-3.88020937677328,"<0.10"
"United Kingdom","B.1.142",0.0398030857069629,-3.18319394287232,"<0.10"
"United Kingdom","B.1.222",0.0288082023884636,-3.51786382289958,"<0.10"
"United Kingdom","B.1.36",0.0731943270323521,-2.53862599516031,"0.10–0.20"
"United Kingdom","B.1.391",0.0290562541286752,-3.50903478384274,"<0.10"
"United Kingdom","B.1.93",0.0526217213308558,-2.89056947535949,"0.10–0.20"
"United Kingdom","B.23",0.019714617862243,-3.90648335149057,"<0.10"
"United Kingdom","B.28",0.0109554051643418,-4.50290646465558,"<0.10"
"United Kingdom","B.3",0.0626783900768765,-2.70500972462964,"0.10–0.20"
"United Kingdom","B.3.1",0.0405325398280836,-3.16427329749269,"<0.10"
"United Kingdom","B.39",0.0231922182053054,-3.7404730891645,"<0.10"
"United Kingdom","B.45",0.0118746324254887,-4.421405184157,"<0.10"
"United Kingdom","BA.1 (BA.1)",0.329521360761458,-0.71035066460988,">0.20"
"United Kingdom","BA.1.1 (BA.1.1)",0.424214061888796,-0.305497765621991,">0.20"
"United Kingdom","BA.1.15 (BA.1.15)",0.0442593463070859,-3.07242002836926,"<0.10"
"United Kingdom","BA.1.15.1 (BA.1.15.1)",0.0731884697296134,-2.5387123422235,"0.10–0.20"
"United Kingdom","BA.1.16 (BA.1.16)",0.025105810618794,-3.65922962329437,"<0.10"
"United Kingdom","BA.2 (BA.2)",0.793326210715183,1.34509284680848,">0.20"
"United Kingdom","BA.2.10 (BA.2.10)",0.0316220322279229,-3.4217683735915,"<0.10"
"United Kingdom","BA.2.18 (BA.2.18)",0.046975198387774,-3.0100211595388,"<0.10"
"United Kingdom","BA.2.23 (BA.2.23)",0.0673713102483904,-2.62778788376454,"0.10–0.20"
"United Kingdom","BA.2.3 (BA.2.3)",0.0678291579811053,-2.62052394355819,"0.10–0.20"
"United Kingdom","BA.2.9 (BA.2.9)",0.0802070817858118,-2.43953674326632,"0.10–0.20"
"United Kingdom","BA.4 (BA.4)",0.12359144685634,-1.95885102464224,"0.10–0.20"
"United Kingdom","BA.4.1 (BA.4.1)",0.0744108391282757,-2.5208288469946,"0.10–0.20"
"United Kingdom","BA.4.6 (BA.4.6)",0.0605798065959377,-2.74130125637332,"0.10–0.20"
"United Kingdom","BA.5 (BA.5)",0.0582037726875668,-2.78383875652784,"0.10–0.20"
"United Kingdom","BA.5.1 (BA.5.1)",0.288010818498411,-0.905064673115277,">0.20"
"United Kingdom","BA.5.2 (BA.5.2)",0.250779666182419,-1.09445838126423,">0.20"
"United Kingdom","BA.5.3.3 (BA.5.3.3)",0.0146468976293289,-4.20877150937638,"<0.10"
"United Kingdom","BC5 (BA.1.1.15)",0.020867282407003,-3.84848470046344,"<0.10"
"United Kingdom","BD (BA.1.17.2)",0.27678408971543,-0.960470065936619,">0.20"
"United Kingdom","BE.1",0.0553205997589406,-2.83770026256099,"0.10–0.20"
"United Kingdom","BE.1.1",0.0488553209700775,-2.96880288732349,"<0.10"
"United Kingdom","BF (BA.5.2.1)",0.147293789893139,-1.75598590560081,"0.10–0.20"
"United Kingdom","BF.1",0.0538161693690622,-2.86686290640135,"0.10–0.20"
"United Kingdom","BF.5",0.0278152249541384,-3.55396235317168,"<0.10"
"United Kingdom","BG (BA.2.12.1)",0.12491220522525,-1.94671308587441,"0.10–0.20"
"United Kingdom","BN.1",0.0621267325196693,-2.71443845891363,"0.10–0.20"
"United Kingdom","BQ.1",0.0912047415758159,-2.29901294385861,"0.10–0.20"
"United Kingdom","BQ.1.1",0.421981720466,-0.314643496997103,">0.20"
"United Kingdom","BQ.1.8",0.0563501427791267,-2.81817040910532,"0.10–0.20"
"United Kingdom","BZ (BA.5.2.3)",0.0461591810757863,-3.02840092000265,"<0.10"
"United Kingdom","C (B.1.1.1)",0.169640772939926,-1.58817530989477,"0.10–0.20"
"United Kingdom","CH.1.1",0.14901316981936,-1.74236196266634,"0.10–0.20"
"United Kingdom","CH.1.1.1",0.0872450141432368,-2.34774706801728,"0.10–0.20"
"United Kingdom","DH (BA.5.1.22)",0.019773081400233,-3.90346260698592,"<0.10"
"United Kingdom","DV.6",0.0418356296708357,-3.13127097887017,"<0.10"
"United Kingdom","EG.5.1",0.19066039898233,-1.44572477803598,"0.10–0.20"
"United Kingdom","EG.5.1.1",0.0967445235709752,-2.23393170664598,"0.10–0.20"
"United Kingdom","EM (XBB.1.5.7)",0.0671586005090428,-2.63117820273969,"0.10–0.20"
"United Kingdom","FL (XBB.1.9.1)",0.0633382239981677,-2.69383325076101,"0.10–0.20"
"United Kingdom","FL.3",0.0910153766299093,-2.3012997118525,"0.10–0.20"
"United Kingdom","HJ8 (XBB.1.5.18)",0.0458403181473055,-3.03566702606989,"<0.10"
"United Kingdom","JN.1",0.689163779781127,0.796212798895604,">0.20"
"United Kingdom","JN.1.4",0.209208321638821,-1.32970405838946,">0.20"
"United Kingdom","L (B.1.1.10)",0.0205159245083972,-3.86582458958432,"<0.10"
"United Kingdom","P9 (B.1.1.289)",0.0521724986534607,-2.89961701475579,"0.10–0.20"
"United Kingdom","Q (B.1.1.7)",0.984653722961621,4.16141712267129,">0.20"
"United Kingdom","QB.1.177.4 (B.1.177.4)",0.0547462843836488,-2.84874387233774,"0.10–0.20"
"United Kingdom","QB.1.177.57 (B.1.177.57)",0.0392234883700815,-3.19846606332079,"<0.10"
"United Kingdom","QB.1.177.7 (B.1.177.7)",0.0801220491403475,-2.44068991277255,"0.10–0.20"
"United Kingdom","XBB",0.0165261284509154,-4.08614839976812,"<0.10"
"United Kingdom","XBB.1",0.0320900402761154,-3.40659335591646,"<0.10"
"United Kingdom","XBB.1.16",0.350230202630877,-0.618027482185531,">0.20"
"United Kingdom","XBB.1.5",0.447990002724162,-0.208795240301907,">0.20"
"United States","A",0.147276651164189,-1.75612236883226,"0.10–0.20"
"United States","A.3",0.0231692869138468,-3.74148580315392,"<0.10"
"United States","AY (B.1.617.2)",0.049935239589802,-2.94580319340697,"<0.10"
"United States","AY.100",0.0730641199354109,-2.54054698297996,"0.10–0.20"
"United States","AY.103",0.25945797514047,-1.04878764011972,">0.20"
"United States","AY.118",0.0191899008347427,-3.93399471953633,"<0.10"
"United States","AY.119",0.0380857537931181,-3.22908500951787,"<0.10"
"United States","AY.122",0.0205984286366483,-3.86172695056949,"<0.10"
"United States","AY.20",0.0187107994134312,-3.95976635203484,"<0.10"
"United States","AY.25",0.105769436237132,-2.13470204798058,"0.10–0.20"
"United States","AY.25.1",0.0503517702813374,-2.93705785345901,"0.10–0.20"
"United States","AY.26",0.0428825413750709,-3.10546133805783,"<0.10"
"United States","AY.3",0.144640877306386,-1.77726744521916,"0.10–0.20"
"United States","AY.39",0.0530928365703528,-2.88115904146501,"0.10–0.20"
"United States","AY.44",0.178910109064688,-1.52374909731888,"0.10–0.20"
"United States","AY.47",0.0422573583041351,-3.12080060096077,"<0.10"
"United States","AY.75",0.0268100888780258,-3.59180097680025,"<0.10"
"United States","B",0.102821325025718,-2.16626226055198,"0.10–0.20"
"United States","B.1.1",0.189700166372708,-1.4519595901731,"0.10–0.20"
"United States","B.1.1.222",0.0262178511152106,-3.61474709314739,"<0.10"
"United States","B.1.1.291",0.0955768555879571,-2.24736663659166,"0.10–0.20"
"United States","B.1.1.519",0.0508088953145204,-2.92753870926508,"0.10–0.20"
"United States","B.1.2",0.515657491949164,0.062650452088366,">0.20"
"United States","B.1.206",0.0447094025728851,-3.06183175680727,"<0.10"
"United States","B.1.234",0.0509593608139079,-2.92442315257364,"0.10–0.20"
"United States","B.1.240",0.0763805146407375,-2.4925725547681,"0.10–0.20"
"United States","B.1.243",0.0583337391212986,-2.78147028239074,"0.10–0.20"
"United States","B.1.289",0.0197481232507291,-3.90475109418007,"<0.10"
"United States","B.1.311",0.0255432270231443,-3.64150796545652,"<0.10"
"United States","B.1.320",0.031432808102196,-3.42796566625915,"<0.10"
"United States","B.1.332",0.0104306026376324,-4.5525258497515,"<0.10"
"United States","B.1.369",0.0673304578284744,-2.62843824734936,"0.10–0.20"
"United States","B.1.371",0.0332119174514048,-3.37107055116398,"<0.10"
"United States","B.1.384",0.0163436256621057,-4.09743866942797,"<0.10"
"United States","B.1.426",0.0561923419036176,-2.82114191081416,"0.10–0.20"
"United States","B.1.427",0.0905261510730547,-2.30722747320583,"0.10–0.20"
"United States","B.1.429",0.186894263489165,-1.4703181372514,"0.10–0.20"
"United States","B.1.516",0.0281040978319652,-3.54333330616371,"<0.10"
"United States","B.1.526",0.118071148868336,-2.01082398583006,"0.10–0.20"
"United States","B.1.595",0.0536725628909545,-2.86968669937097,"0.10–0.20"
"United States","BA.1 (BA.1)",0.135177535745219,-1.85593524815759,"0.10–0.20"
"United States","BA.1.1 (BA.1.1)",0.691084656439496,0.805195058899104,">0.20"
"United States","BA.1.15 (BA.1.15)",0.198550244598251,-1.395380092378,"0.10–0.20"
"United States","BA.1.18 (BA.1.18)",0.0408298877703196,-3.15665408754653,"<0.10"
"United States","BA.1.20 (BA.1.20)",0.0481121533460636,-2.98491240620104,"<0.10"
"United States","BA.2 (BA.2)",0.551129092960811,0.205233735966226,">0.20"
"United States","BA.2.3 (BA.2.3)",0.111449898407775,-2.07601588668467,"0.10–0.20"
"United States","BA.2.9 (BA.2.9)",0.0747141124113783,-2.51643376195909,"0.10–0.20"
"United States","BA.4 (BA.4)",0.0454741548491557,-3.04407058068479,"<0.10"
"United States","BA.4.1 (BA.4.1)",0.0881013314955936,-2.33704122851992,"0.10–0.20"
"United States","BA.4.6 (BA.4.6)",0.104981658649445,-2.1430585558238,"0.10–0.20"
"United States","BA.5 (BA.5)",0.0262530781982783,-3.61336818914175,"<0.10"
"United States","BA.5.1 (BA.5.1)",0.139778777368224,-1.81712858060489,"0.10–0.20"
"United States","BA.5.1.1 (BA.5.1.1)",0.0310438614517779,-3.4408182561912,"<0.10"
"United States","BA.5.2 (BA.5.2)",0.18568750151705,-1.47827903570743,"0.10–0.20"
"United States","BA.5.2.9 (BA.5.2.9)",0.0264027286438056,-3.60753037650493,"<0.10"
"United States","BA.5.5 (BA.5.5)",0.111665219931208,-2.07384338929267,"0.10–0.20"
"United States","BA.5.6 (BA.5.6)",0.0671470870436528,-2.63136199666792,"0.10–0.20"
"United States","BC8 (BA.1.1.18)",0.0883011684335225,-2.33455636692626,"0.10–0.20"
"United States","BD (BA.1.17.2)",0.018616978421558,-3.96488884058361,"<0.10"
"United States","BE.1",0.0317490280078373,-3.41762921131553,"<0.10"
"United States","BF (BA.5.2.1)",0.227229827754789,-1.22401972280026,">0.20"
"United States","BF.10",0.0329382120274554,-3.37962894637121,"<0.10"
"United States","BF.7",0.0543359511772713,-2.85670128572985,"0.10–0.20"
"United States","BG (BA.2.12.1)",0.616030957559144,0.472735287354308,">0.20"
"United States","BN.1",0.0231378724177377,-3.7428747503294,"<0.10"
"United States","BQ.1",0.1654111550258,-1.61850497931815,"0.10–0.20"
"United States","BQ.1.1",0.419238803933527,-0.325898954740177,">0.20"
"United States","EG.5.1",0.162631134480464,-1.6387800152018,"0.10–0.20"
"United States","EG.5.1.1",0.0810461712978237,-2.42821687199319,"0.10–0.20"
"United States","FL.1.5.1",0.103717475972098,-2.15658505491045,"0.10–0.20"
"United States","HV.1",0.301434001472759,-0.84047856869686,">0.20"
"United States","JF (XBB.1.16.6)",0.0955514157217049,-2.24766097173156,"0.10–0.20"
"United States","JN.1",0.535413661733712,0.141892233097005,">0.20"
"United States","JN.1.4",0.314397066665318,-0.779641915200635,">0.20"
"United States","P.1",0.117970719008272,-2.01178880418391,"0.10–0.20"
"United States","Q (B.1.1.7)",0.645697346996637,0.600179391042152,">0.20"
"United States","XBB",0.0227699363200246,-3.75928102062463,"<0.10"
