"country","lineage","slope_log","slope_y_1_7","peak_val","auc_norm","longest_inc_run","zero_count","c22_DN_HistogramMode_5","c22_DN_HistogramMode_10","c22_CO_f1ecac","c22_CO_FirstMin_ac","c22_CO_HistogramAMI_even_2_5","c22_CO_trev_1_num","c22_MD_hrv_classic_pnn40","c22_SB_BinaryStats_mean_longstretch1","c22_SB_TransitionMatrix_3ac_sumdiagcov","c22_PD_PeriodicityWang_th0_01","c22_CO_Embed2_Dist_tau_d_expfit_meandiff","c22_IN_AutoMutualInfoStats_40_gaussian_fmmi","c22_FC_LocalSimple_mean1_tauresrat","c22_DN_OutlierInclude_p_001_mdrmd","c22_DN_OutlierInclude_n_001_mdrmd","c22_SP_Summaries_welch_rect_area_5_1","c22_SB_BinaryStats_diff_longstretch0","c22_SB_MotifThree_quantile_hh","c22_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1","c22_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1","c22_SP_Summaries_welch_rect_centroid","c22_FC_LocalSimple_mean3_stderr"
"Australia","B.1.338",-0.101130394088134,-0.00158279220779221,0.125,0.0103165109744057,1,17,0.0750595834729734,-0.139790315568035,1.56156169082304,2,0.0124126275149567,-0.0183658782929115,0.35,2,0.118333333333333,4,0.1983737649286,3,1,0.380952380952381,0.0476190476190477,0.113469932839038,2,0.886464475679797,0,0,1.96349540849375,1.19742984692366
"Australia","B.1.351",0.0859695622944837,-0.00600961538461538,0.333333333333333,0.0469093406593407,1,13,-0.161029008219618,-0.358717234162084,1.5270439017985,2,0.12045940399934,0.431749153749272,0.65,2,0.0416666666666667,5,0.174202073714213,2,1,0.428571428571429,0.0476190476190477,0.0170913975158236,2,1.50994476516758,0,0,1.96349540849375,1.28007719495796
"Australia","B.1.36",-0.0703867041517177,-0.000595238095238094,0.142857142857143,0.0223704866562009,1,16,-0.187448574206277,-0.353058479572988,1.61949961315037,3,0.0568253985199022,0.338466826545185,0.35,3,0.121666666666667,3,0.138092735464892,4,1,-0.428571428571429,0.0952380952380953,0.104149417960709,3,0.998931504603559,0,0,1.570796326795,1.27666151093534
"Australia","B.1.36.1",-0.158520488902827,-0.0214285714285714,0.2,0.00952380952380952,0,20,0.240039679259592,0.0109108945117997,1.63061908481708,21,0,-4.81170447970363,0.05,1,0.285833333333333,0,0.154428516563958,11,1,-0.904761904761905,0.0952380952380953,0.141604822772245,1,0.198515243345873,0,0,1.570796326795,0.360041149911548
"Australia","B.1.429",-0.0695558862348191,-0.0306122448979592,0.333333333333333,0.0374704660418946,1,17,-0.0439225867448369,-0.220867143272858,1.67982413482969,7,0.153695543035411,-2.55807233385187,0.25,4,0.0740740740740741,0,0.261347875437132,1,0.333333333333333,-0.285714285714286,-0.0476190476190477,0.137568137464144,2,0.826065186615344,0,0,1.37444678594563,1.0134314956371
"Australia","B.29",0.312313127958823,-0.00185025654362325,0.0348837209302326,0.015824159420553,3,4,0.146900096521584,-0.486643658538135,1.79002142012196,2,0.599388000355164,-0.52631345464791,0.9,5,0.0433333333333333,4,0.146984017099491,1,0.5,0.428571428571429,-0.333333333333333,0.317549155037234,4,2.09464093882606,0,0,1.17809724509625,0.956041973139786
"Australia","B.3",0.175253393561911,-0.00430277374107538,0.0892857142857143,0.0352818361867282,2,2,-0.365304936302086,-0.173355523676918,1.61878302576995,2,0.297039020881163,1.10866238139336,1,3,0.0191666666666667,4,0.147596948949932,4,1,0.0476190476190477,-0.19047619047619,0.0323904683746051,5,2.02968254748882,0,0,1.570796326795,1.11785797559127
"Australia","B.4.5",0.0915835897252863,-0.0102040816326531,0.0714285714285714,0.0170058379753305,3,6,-0.535408825584625,-0.72928270707816,2.62754471271396,6,0.313854385517789,-0.437426619480505,0.75,5,0.0625,3,0.175216371443641,4,0.2,-0.666666666666667,0.0476190476190477,0.510441922783961,3,1.97300140639361,0,0,0.39269908169875,0.68015046588712
"Australia","B.40",0.161471642477664,-0.00982142857142857,0.142857142857143,0.0340885691043724,2,4,0.262771009695894,0.0487184355302168,1.66249691246832,2,0.111601741489387,-1.25346010916494,0.9,3,0.0333333333333333,0,0.161581485837958,2,0.5,-0.238095238095238,0.142857142857143,0.0439308715971379,4,2.1116308425056,0,0,1.570796326795,0.862287693366255
"Australia","B.6",-0.0651892582728436,-0.0115652840083402,0.117647058823529,0.0345252459498658,2,3,-0.71296607703125,-0.897228756552197,1.74114232143501,2,0.180921367388226,-2.22346176870281,0.9,4,0.08,4,0.104593359330089,1,0.25,-0.857142857142857,0.285714285714286,0.205034948625474,3,2.1116308425056,0,0,1.37444678594563,0.590330816599283
